key,11,12,13
2162949,阿爾扎達爾廟,"位於拉札罕的某處。
放眼望去，所見之景將被後世傳頌。",阿爾扎達爾是從大陸移居至薩維奈的敖龍族中最為偉大的族長，這裡是為了供奉他而建立的廟宇。他在世時，薩維奈島上的象魔族分裂為悌陽象族和魔邪象族兩派征戰不休。傳說是阿爾扎達爾帶領族人為悌陽象族助陣並平息了紛爭，為薩維奈島帶來了和平。
2162950,魯維達紡絲局空中花園,"位於拉札罕的某處。
放眼望去，所見之景將被後世傳頌。",位於拉札罕引以為傲的國營紡絲局樓頂，常人難以企及的空中花園。眾多桑樹包圍之中安放著一座黃金製成的伽迦象雕塑。根據本地傳說，在這座雕塑上坐過的人都能獲得好運。其中最有力的佐證就是，那些不夠幸運的人早在爬到這裡的路上摔死了，你顯然比他們幸運多了。
2162951,詭巧之路,"位於迷津的某處。
放眼望去，所見之景將被後世傳頌。",安置在迷津的數台巨型升降機之一，連接了地上的舊薩雷安與地下的迷津。衛輔城的上層區域相當於迷津的門廳，所有通過這台升降機到達地下的人或物資都會首先抵達這裡，之後再分流到各自的目的地。
2162952,驚愕所,"位於迷津的某處。
放眼望去，所見之景將被後世傳頌。",驚愕所的名字取自於古語，在古語中這個詞被描述為人們面對新知識時的訝異、好奇和敬畏，這種「驚愕」也被認為是求知的原動力。薩雷安人正是出於驚愕在這裡建立了探索星海的據點，並藉此與星海深處的海德林接觸。這一次接觸推動了薩雷安人將驚愕所改建為一座船塢，並最終於此建造了飛往月球的方舟。
2162953,梅麗奧爾實驗農場,"位於迷津的某處。
放眼望去，所見之景將被後世傳頌。",進行各種農業研究的實驗農場，主要專注於植物、農作物及農業種植技術。拾穗人們從世界各地收集來的植物樣本最終都匯聚在這裡。農場的名字取自「七賢人」之一的梅麗奧爾，她為薩雷安建國做出了巨大貢獻。正是她運用自己的園藝知識，開墾了荒蕪貧瘠的海島，才保證了漂流至此的薩雷安先民免於飢饉。
2162954,洞穴生物繁殖區,"位於迷津的某處。
放眼望去，所見之景將被後世傳頌。",用於研究洞穴生物的區域，薩雷安人在這裡培育各種洞穴生物，並對其繁殖情況進行記錄。因為時常發生過量繁殖的生物逃到外面的事件，屢次給其他研究部門造成損失，所以這裡在不太好的方面上很有名氣。此外，洞穴生物的糞便含有豐富的磷，如何作為肥料使用也是目前研究的課題之一。
2162955,小薩雷安,"位於迷津的某處。
放眼望去，所見之景將被後世傳頌。",小薩雷安位於迷津的內環區域，是內環工作人員們的宿舍。由於他們參與了哲學家議會直接領導的機密計劃，為了避免洩密，所有人的行動範圍都受到了嚴格的管制。幾乎可以說他們只能在這個簡易村落中生活。
2162956,新港,"位於薩維奈島的某處。
放眼望去，所見之景將被後世傳頌。",位於薩維奈島南部的港口，名字源於大陸移民對它的古語稱呼。由於薩維奈島周圍的水深較淺，遠洋航行的大型交易船一般在新港對岸的光明島靠岸，再通過小型駁船將貨物運抵拉札罕。
2162957,卡嘉雅舞台,"位於薩維奈島的某處。
放眼望去，所見之景將被後世傳頌。",據說卡嘉雅是「戰舞」的創造者。人們不僅為這個舞台冠上了她的名字，還布置了幾座刻畫她美妙舞姿的雕像。那些得其真傳的舞者如今仍在向諸神和先祖獻舞。
2162958,巨膽石採掘場,"位於薩維奈島的某處。
放眼望去，所見之景將被後世傳頌。",巨膽石是薩維奈島的主要特產之一。這是一種呈現獨特紫色的石材，不但硬度高，對乙太的傳導率也十分出色。因此，除了作為建築材料，還能成為武器防具的原料和煉金藥的素材，用途非常廣泛。
2162959,眾僧林園,"位於薩維奈島的某處。
放眼望去，所見之景將被後世傳頌。",分布在薩維奈島內陸地區的廣闊密林區域。在密林內部，寺院神殿星羅棋布，儘管大部分已經廢棄，但從它們的斷壁殘垣中仍能窺見當地居民祭祀眾神的盛況。過去這裡居住著無數信仰堅貞的僧侶，這片密林由此得名眾僧林園。
2162960,摩耶幻泉,"位於薩維奈島的某處。
放眼望去，所見之景將被後世傳頌。",很久以前，這裡曾經是悌陽象族僧侶們聚集生活的寺院。這些施掌術法的僧侶在這裡一同生活，為了獲得傳說中被稱為摩耶的神通力而努力修行。現在，僧侶們移居到了森林的深處，這座被遺棄的寺院有一半已經淹沒在了水中。
2162961,代米爾遺烈鄉,"位於薩維奈島的某處。
放眼望去，所見之景將被後世傳頌。",代米爾家族是煉金術的發源地薩維奈島最有名的煉金術家族，這裡就是他們建立的村落。為了稱頌他們的豐功偉績，人們將這裡稱為「遺烈鄉」，並繼續在此研究煉金術。時至今日，這裡也是最高水準的煉金術人才聚集地。
2162962,第三站,"位於加雷馬的某處。
放眼望去，所見之景將被後世傳頌。",連通加雷馬帝國首都地區的魔導列車網的第三站。站內設有停車庫、發電機和其他設施。首都被摧毀後，第一軍團的殘部將這裡作為臨時軍團總部。
2162963,朱圖爾娜七號水上鑽井平台,"位於加雷馬的某處。
放眼望去，所見之景將被後世傳頌。",為了從大青湖中開採青磷水，加雷馬人建造了這座採礦平台。在加雷馬的周邊，類似的水上鑽井平台還有六個。然而，受到內戰影響，所有的平台都已停工。
2162964,脫軌列車,"位於加雷馬的某處。
放眼望去，所見之景將被後世傳頌。",脫軌之後被棄置的魔導列車。這種49式客車在帝國時期僅供貴族使用，只有貴族或高級軍官，以及受到兩者推薦的市民才有資格乘坐。根據現場痕跡可以推測這輛列車曾試圖逃離帝都，不料在被精煉的帝國兵的襲擊下脫軌。
2162965,加雷馬元老院,"位於加雷馬的某處。
放眼望去，所見之景將被後世傳頌。",元老院在加雷馬共和國時代是國家權力機關，在加雷馬帝國時代轉型為向皇帝進言的機構。在這座巍峨的建築物中通過了難以計數的表決。在一次次的遠征議案中，帝國將血雨腥風帶向了世界各地，也將無數的財富帶回了加雷馬。
2162966,都市區,"位於加雷馬的某處。
放眼望去，所見之景將被後世傳頌。",這裡曾經是世界霸主的心臟，是政治、軍事和經濟等多方面的中心。然而，爭奪皇位的內戰造成了巨大的破壞，倖存下來的建築也被盡數拆除，變成了建造巴別塔的材料。在幾輪重創之下，往日的輝煌已蕩然無存。
2162967,索魯斯廣場,"位於加雷馬的某處。
放眼望去，所見之景將被後世傳頌。",第二次東方遠征之際，加雷馬帝國初代皇帝索魯斯在這個廣場舉行了出征前的閱兵儀式。在這次遠征中，加雷馬帝國成功征服了達爾馬斯卡，為了紀念這一偉業，這裡被改建為具有紀念性質的公共廣場。
2162968,異土庭,"位於曉月之旅途經的某處。
放眼望去，所見之景將被後世傳頌。",聚集在這間小屋裡的研究員們有著與眾不同的想法，他們的研究目標是「不用創造魔法進行創造」。這些研究員讓特徵各異的創造生物進行自然交配，希望純粹依靠巧合的力量產生出意想不到的新奇結果。
2162969,轉移六洋院,"位於曉月之旅途經的某處。
放眼望去，所見之景將被後世傳頌。",轉移六洋院是極北造物院的分館之一，主要職能是觀察並評估海洋生物。只看狹窄的外觀很難想像，它的內部使用了特殊的魔法，構建了海洋生物所需的六種海洋環境。
2162970,忘海,"位於曉月之旅途經的某處。
放眼望去，所見之景將被後世傳頌。",每一種創造生物都會經過詳細的檢測，如果最終還是無法通過審查，它們就會被轉移到這個區域。這裡的泉水會消解創造生物的生命能量，將它們送往冥界。這方美妙至極的景緻之下，是經歷悲痛離別的厄爾庇斯為創造生物灑落的淚光。
2162971,極北造物院,"位於曉月之旅途經的某處。
放眼望去，所見之景將被後世傳頌。",厄爾庇斯最大的設施，同時也是這裡的中樞。其內部用魔法重現了各種各樣的自然環境，研究人員可以根據需要對創造生物的情況進行觀察和評估。只有在這裡通過審查，那些創造生物才能被投放到外部世界。
2162972,醒悟天測園,"位於曉月之旅途經的某處。
放眼望去，所見之景將被後世傳頌。",在古代人的語言中，「醒悟」這個詞也有「發現」的意思。這裡是那些在極北造物院工作的監察官居住的地方。他們的職責就是在日常生活中觀察各種創造生物，並評估它們的存在是否對這個世界有益。
2162973,西德尼亞丘陵,"位於曉月之旅途經的某處。
放眼望去，所見之景將被後世傳頌。",貿然出現在嘆息海的人面岩。怎麼看都是人工製作的，但究竟是參照誰雕刻的還不得而知。不過被當成模特的那個人應該不希望把這東西放到月球上吧。
2162974,胡蘿蔔所,"位於曉月之旅途經的某處。
放眼望去，所見之景將被後世傳頌。",兔兔族在月球上建立了很多適宜人類生存的人工環境，胡蘿蔔所便是其中之一。兔兔族還在這裡種植了世上最完美的食物——胡蘿蔔。雖然世間有很多煩心事，但是只要明天還有胡蘿蔔吃，一切都不是問題。
2162975,最偉大的森林,"位於曉月之旅途經的某處。
放眼望去，所見之景將被後世傳頌。",冠以「最偉大的森林」之名的人工森林區域。月面的兔兔族原本是為了讓移居到月球的人類有個放鬆身心的地方，然而這裡完全沒有地方符合人類對「森林」這個詞的認知。算了算了，誰還不會有點失誤呢？
2162976,海姆達爾級觀察艇殘骸,"位於曉月之旅途經的某處。
放眼望去，所見之景將被後世傳頌。",為了監視禁錮龍神巴哈姆特的衛月，古代亞拉戈文明將海姆達爾級觀察艇發射到了近月軌道上。第七靈災發生時，這艘飛船曾試圖阻止衛月的異常活動，卻不幸被擊毀，最終墜落到了月面上。
2162977,監視者之館,"位於曉月之旅途經的某處。
放眼望去，所見之景將被後世傳頌。",在嘆息海的一角悄然佇立著一座古老的建築，這就是監視佐迪亞克封印的「監視者之館」。建築的外側環繞著螺旋狀的乙太傳導板，鮮明的建築風格讓人過目難忘。是在誰的回憶裡嗎？還是哪處的海底倒影？似乎在某個地方曾見過風格近乎一樣的建築……
2162978,斯提格瑪一,"位於曉月之旅途經的某處。
放眼望去，所見之景將被後世傳頌。",機械文明的最高意志決策裝置，隨文明一同得到了重現。它原本的名字是戰爭戰略母機「阿爾法一」，然而由於在戰爭中受到致命的重創，它啟用了「斯提格瑪一」這個稱呼，以表明目前並非完備狀態。
2162979,瓦銘癸己,"位於曉月之旅途經的某處。
放眼望去，所見之景將被後世傳頌。",該區域重現了梅蒂恩們發現的「第16個文明」。推測此處重現的是機械文明的母星阿爾法坦星最後的樣子，也有可能是阿爾法坦星人侵略其他星球時建立的前哨基地。不過情報嚴重不足，很難斷言。
2162980,瓦銘丙,"位於曉月之旅途經的某處。
放眼望去，所見之景將被後世傳頌。",這片區域重現了梅蒂恩發現的「第3個」文明。當地的居民自稱為「異亞」，他們脫離了肉體，轉化成了永生的精神體。但在獲悉宇宙終結乃不可撼動的事實之後，它們陷入了絕望。
2162981,瓦銘癸辛,"位於曉月之旅途經的某處。
放眼望去，所見之景將被後世傳頌。",這片區域重現了梅蒂恩發現的「第18個」文明。這個世界原本由高潔的龍族統治，後來受到來自阿爾法坦星的機械兵器侵略，在一系列激烈交鋒之後慘遭滅亡。
2162982,瓦銘甲,"位於曉月之旅途經的某處。
放眼望去，所見之景將被後世傳頌。",這片區域重現了梅蒂恩發現的「第1個」文明。重現出來的狀態與當初梅蒂恩降落到這顆星球時的狀態相同。雖然建築都完好無損，但沒有任何生命體的跡象，彷彿這裡的居民都在一瞬間消失了，只在環境中留下了空虛。
2162983,海岸鳥群市場,"位於圖萊尤拉的某處。
放眼望去，所見之景將被後世傳頌。",圖萊尤拉規模最大的市場。正如名字的含義一般，當中匯聚了來自大陸各地的商品，總是熙來攘往。因為面向港灣區域，從海上運過來的商品可以立刻擺上貨架。
2162984,翼鏡街,"位於圖萊尤拉的某處。
放眼望去，所見之景將被後世傳頌。",圖萊尤拉的居住區。雖然房屋的排列整齊劃一，但由於聚集了來自大陸各地的移民，外觀裝飾的種族差異較為鮮明。如果把王都圖萊尤拉比作一隻巨鳥，那麼這些房屋就是點綴它的彩色羽毛。
2162985,滿潮港,"位於圖萊尤拉的某處。
放眼望去，所見之景將被後世傳頌。",圖萊尤拉的港灣區域。近海有很多礁石，需要從大型船隻換乘到小船後靠岸。但是乾潮時岩石較多，小船也很難登陸，所以只在滿潮時開放，這就是「滿潮港」之稱的由來。
2162986,船頭小屋,"位於圖萊尤拉的某處。
放眼望去，所見之景將被後世傳頌。",與延伸到近海的棧橋相連的整租下來的住房。原本只是為停靠在棧橋的小船上的人提供住處，構造非常簡單。後來一位外國冒險者看到現在的建築後，將屋頂比作船頭，將客房比作船室，於是就有了如今的名字。
2162987,心火塔,"位於圖萊尤拉的某處。
放眼望去，所見之景將被後世傳頌。",名字的含義源自哈努族的語言。原先是用來警戒薩卡圖拉爾方面的監視塔，現在的作用則是警告往來於近海的船隻遠離大瀑布。
2162988,瓦丘恩佩洛,"位於奧闊帕恰山的某處。
放眼望去，所見之景將被後世傳頌。",山間的村落，是行商民族佩魯佩魯族的故鄉。除了生產咖啡和梅斯卡酒等交易品外，還經營飼養羊駝的牧場。由於這裡的居民身材矮小，房屋尺寸也都相對較小。
2162989,米普露馬黛茶園,"位於奧闊帕恰山的某處。
放眼望去，所見之景將被後世傳頌。",佩魯佩魯族的米普露經營的馬黛茶園。在引進茶樹苗之前，這裡曾是個植被貧瘠的荒野，但隨著茶田的擴大，土壤也得到了改善。如今這裡的人口不斷增加，已經發展成小村落的規模。
2162990,哀苦的遺影,"位於奧闊帕恰山的某處。
放眼望去，所見之景將被後世傳頌。",留存在懸崖邊上的廢墟。原本是尤卡巨人族的村落，但隨著人口的減少，這裡也遭到了遺棄，留下的只有人們不捨的遺憾和悲痛。相傳這裡有路通往恰巴玉凱克，不過現在這條道路似乎也毀壞了。
2162991,納尤戈納,"位於奧闊帕恰山的某處。
放眼望去，所見之景將被後世傳頌。",豔翼蛇鳥吐出的火焰造成的大洞。如今仍有氣體性魔物被飄蕩在洞中的火屬性乙太吸引而來，所以貿然靠近會很危險。納尤戈納在尤卡巨人族的古語中意為「被剜眼窩的黑色焦土之地」。
2162992,其瓦固鹽田,"位於奧闊帕恰山的某處。
放眼望去，所見之景將被後世傳頌。",拒絕臣服於聯王的尤卡巨人族一派聚集的村落。人們認為這一帶在古代是一片大海，所以才會出現含鹽量高的水窪。居民們將這個大自然的恩惠稱為「寶物的施捨」，在斜面上造起了階梯狀的鹽田。
2162993,沃刻拉朵山,"位於奧闊帕恰山的某處。
放眼望去，所見之景將被後世傳頌。",名字在尤卡巨人族的古語中意為「擁有世間所有色彩的高山群」，實際也是如此，在擁有彩虹色地層的山谷中，各類鮮花爭相鬥豔的光景如夢如幻。這裡的環境乙太含量極高，自古便被視為尤卡巨人族的聖地。
2162994,繁茂溫風大房,"位於克扎瑪烏卡濕地的某處。
放眼望去，所見之景將被後世傳頌。",哈努族建造的樹上居所之一。據說名字模仿了位於他們傳說中的故鄉的房屋。修行風魔法的哈努族在這裡群居，經常從高處進行空中滑翔的獨特訓練。
2162995,星光滿溢洞窟,"位於克扎瑪烏卡濕地的某處。
放眼望去，所見之景將被後世傳頌。",在三個瀑布「腿的血流」、「臂的血流」、「首的血流」的侵蝕下形成的洞窟。內部長有光苔，夜晚會產生燦若星空的光景，所以人們用哈努族語中的「星光滿溢」為此地命名。
2162996,竿網棧橋,"位於克扎瑪烏卡濕地的某處。
放眼望去，所見之景將被後世傳頌。",哈努族的捕魚人們在大舌頭瀑布的水潭搭建的落腳點。結實的木樁深入水中，穩穩立於急流之間。人們經常一邊感受著大瀑布的磅礴之勢，一邊用備好的工具和魚展開死鬥。
2162997,乾燥聖地,"位於克扎瑪烏卡濕地的某處。
放眼望去，所見之景將被後世傳頌。",哈努族將他們信仰的綠咬鵑稱為「奇夏伊希」，並專門在這裡建造了神殿供奉神像。這個地名也源自哈努族的語言，他們把這裡視為在潮濕地帶接受太陽之力的聖地。
2162998,土陶郡,"位於克扎瑪烏卡濕地的某處。
放眼望去，所見之景將被後世傳頌。",莫布林族的根據地。這裡是名副其實的「陶製之城」，各個建築宛如塗上釉藥後烤製而成，質感非常獨特。它們連在一起，形成了一個圓形。其中有一些房子既能住人又能作為工房使用，是專門為簽訂了專屬契約的「罐子工」準備的。
2162999,虹彩水底,"位於克扎瑪烏卡濕地的某處。
放眼望去，所見之景將被後世傳頌。",位於活船水路上游的水流舒緩的湖沼，名字源自哈努族的語言。這裡確實生長著多種顏色的水草，據說是水溫和環境乙太的不穩定導致水草發生了變色。
2163000,紅豹村,"位於亞克特爾樹海的某處。
放眼望去，所見之景將被後世傳頌。",靈豹之民作為根據地的村落。他們面朝名為「天坑」的湖，雖身處密林之中，卻擁有廣闊的觀星廣場。木製的居所塗有象徵他們種族顏色的紅色顏料。村落的名字中的「豹」指的是圖拉爾大陸上生活的「獰豹」，這是一種長鬚豹的近親，也是一種極其兇猛的野獸。
2163001,赤血天坑,"位於亞克特爾樹海的某處。
放眼望去，所見之景將被後世傳頌。",佔據著亞克特爾樹海東北部的巨大的湖。靈豹之民和輝鱗族曾經在附近進行過長期的戰鬥，他們把戰死者投入湖中進行悼念，結果使原本清澈的水面染成了血紅色。赤血天坑的名字就是由此而來。
2163002,白燼古戰場,"位於亞克特爾樹海的某處。
放眼望去，所見之景將被後世傳頌。",靈豹之民和輝鱗族長年交戰的古戰場。這裡曾是一片茂密的森林，儘管戰爭已經結束了幾十年，被燒得灰白的土地上卻再無新綠，只有戰時的兵器凌亂地殘留在各處。
2163003,天降重石,"位於亞克特爾樹海的某處。
放眼望去，所見之景將被後世傳頌。",從加提卡海心凸出的高聳巨岩。人們認為它是以前落到這片土地的隕石將樹海分為上下兩部分時留下的。輝鱗族將巨岩本身視為聖物，而靈豹之民則將巨岩頂部長出的巨樹視為聖物。
2163004,加提卡海心,"位於亞克特爾樹海的某處。
放眼望去，所見之景將被後世傳頌。",有很多散發藍光的樹木和天坑群的深邃森林。「加提卡」的意思為「眷族的森林」，可見這裡一直被輝鱗族視為心中聖地。陽光被茂密的枝葉遮擋，幾乎無法照入林中，不過活化的環境乙太卻能不斷散發藍色光輝。
2163005,幻煌樹,"位於亞克特爾樹海的某處。
放眼望去，所見之景將被後世傳頌。",扎根於天坑的水中，懷揣著巨大水晶塊的大樹。人們認為水晶是從前降落在亞克特爾樹海的隕石的內核，它不僅使幻煌樹長成不同尋常的巨樹，還會釋放出獨特的乙太影響周圍的植物。
2163006,胡薩塔伊驛鎮,"位於夏勞尼荒野的某處。
放眼望去，所見之景將被後世傳頌。",位於圖萊尤拉關門附近，尚處在發展期的驛鎮。原本是為了加速開發夏勞尼荒野而開設的物資集運站，後來挖掘青磷水的勞動者們不斷增多，短短幾年就發展成了驛鎮。
2163007,美花黑澤恩,"位於夏勞尼荒野的某處。
放眼望去，所見之景將被後世傳頌。",崇靈之民中將犎牛視為祖靈的一族居住的村落。這個名字在崇靈之民的語言中意為「祖靈食草之地」，人們主要生活在帳篷之中，這樣可以更方便和犎牛一起隨季節移動。
2163008,特利湖,"位於夏勞尼荒野的某處。
放眼望去，所見之景將被後世傳頌。",人生、時間和水都是轉瞬即逝。因此崇靈之民以「快速流走的時間」之意將流經荒野的河流稱作尼葵瑞皮河，也為與之相連的湖取了帶有朝夕含義的名字。這面特利湖便是象徵著「朝」的水域。
2163009,帕耶海帕山丘,"位於夏勞尼荒野的某處。
放眼望去，所見之景將被後世傳頌。",名字在眾陽之民的語言中有「許多翅膀」之意。這裡自古便是古代生物舞翼飛龍的巢穴，不僅能在附近發現很多化石，還能在孵卵期聽到幼龍此起彼伏的響亮叫聲。
2163010,清風低語的山丘,"位於夏勞尼荒野的某處。
放眼望去，所見之景將被後世傳頌。",山丘的名字源自迎曦之民的古語，發音類似於「勞澤恩薩薩亞」。這裡地勢高、視野好，甚至可以一眼望見延伸到夏勞尼荒野和圖萊尤拉的佐戈永結橋。據說他們的祖先曾在這裡一邊抽煙一邊與風和大地交流。
2163011,解答所,"位於九號解決方案的某處。
放眼望去，所見之景將被後世傳頌。",「解決」所有問題的窗口，相當於九號解決方案中樞的行政區域。這裡不但置有分配靈魂資源的靈魂交易機設備，還設立了解決民生、就業問題的窗口。
2163012,居住區域,"位於九號解決方案的某處。
放眼望去，所見之景將被後世傳頌。",九號解決方案的市民們生活的地方。各棟會按照分配編號的居住棟來稱呼，從單層的共享空間到個人居住的房屋應有盡有，是設備非常齊全的居住場所。
2163013,錦磚咖啡,"位於九號解決方案的某處。
放眼望去，所見之景將被後世傳頌。",在商業區域經營的極具人氣的咖啡廳。亞歷山德裡亞中的某個種族會以石頭為語源為族人命名，他們希望這裡能成為各類石頭聚集的地方，所以將店名定為「錦磚」。
2163014,真唯大道,"位於九號解決方案的某處。
放眼望去，所見之景將被後世傳頌。",遍布酒館和鬥技場，是永護塔首屈一指的不夜城。人們認為只有聚集在這小巷的人才能看清世間的真相，於是便賦予它「真唯大道」這樣一個俗稱，而那索然無味的原名如今已被忘卻。
2163015,聯合商城,"位於九號解決方案的某處。
放眼望去，所見之景將被後世傳頌。",匯聚了各類店鋪的購物中心，從日用品店、食品店到交通工具的售賣店，商鋪一應俱全。因為佔地面積大、店面繁多，總是讓人暈頭轉向，以至於有人笑稱這裡最火爆的地方是尋人中心。
2163016,落雷場,"位於遺產之地的某處。
放眼望去，所見之景將被後世傳頌。",震耳欲聾的雷鳴連綿不斷，充滿了雷屬性之力的平原。這裡彙集了能量設施等許多重要設備，不過因為落雷頻發，機器兵無法正常活動，所以成了狂暴魔物橫行的危險地帶。
2163017,邊郊鎮,"位於遺產之地的某處。
放眼望去，所見之景將被後世傳頌。",位於永護塔邊郊的勞動者城鎮。這裡是本就存在於亞斯拉尼荒野的村落，大多數居民都是圖拉爾人。他們在保持著原有生活方式的同時，也在努力將雷轉質技術融入日常。
2163018,永護塔,"位於遺產之地的某處。
放眼望去，所見之景將被後世傳頌。",在經歷了環境巨變的災厄之後，亞歷山德裡亞的百姓努力搭建起來的巨塔。這座十二層的塔中除了生產食品和生活物資的工業區以外，還包含居住區等區域。
2163019,帶雷危險區域,"位於遺產之地的某處。
放眼望去，所見之景將被後世傳頌。",按照亞歷山德裡亞歷史學家的說法，這個大坑是雷光大戰時被兵器打出來的。如今這裡聚集了濃重的雷屬性乙太，坑底的巨大挖掘機會不斷從中挖出雷轉質。
2163020,留下名字的墓地,"位於遺產之地的某處。
放眼望去，所見之景將被後世傳頌。",遺留在亞斯拉尼荒野角落的舊時代的墓地。在調魂器開始普及的現代，為故人建造墓地的文化已被遺忘，這些刻有死者姓名的墓碑群反而成為難以理解的風俗留下的產物。
2163021,舊亞歷山德裡亞,"位於遺產之地的某處。
放眼望去，所見之景將被後世傳頌。",幾乎是唯一可以探知亞歷山德裡亞過往情況的遺跡。在雷光大戰之前還是人頭攢動的鬧市，但戰爭過後已是破敗不堪，加上地基下沉引發的浸水，這裡已經不再適合人類居住了。
2163022,中央終端,"位於黃金之旅途經的某處。
放眼望去，所見之景將被後世傳頌。",聳立在活著的記憶中央的巨大建築，散發著金黃色的光輝。它既是象徵著守護亞歷山德裡亞的「永恆女王」的石碑，也是支撐著永護塔基礎系統的中樞。
2163023,運河鎮,"位於黃金之旅途經的某處。
放眼望去，所見之景將被後世傳頌。",活著的記憶中掌管「水」的區域。這裡以「治癒身心的度假村」作為理念設計而成，水路密布，街景優美。觀光設施也很豐富，包括據說能帶來幸福的關愛泉，還有醫療史博物館等。
2163024,昨日樂園,"位於黃金之旅途經的某處。
放眼望去，所見之景將被後世傳頌。",活著的記憶中掌管「土」的區域。乘坐觀光車「希望之輪」和架線飛空艇「飛車」可以眺望這裡的美景。此外，很多人都喜歡在重現舊街景的「原型亞歷山德裡亞」漫遊。
2163025,風途園圃,"位於黃金之旅途經的某處。
放眼望去，所見之景將被後世傳頌。",活著的記憶中掌管「風」的區域。是展示從舊亞歷山德裡亞王國境內和周邊地區收集的動植物活體的巨大庭園。內部還建有自然史博物館。
2163026,火山庇護所,"位於黃金之旅途經的某處。
放眼望去，所見之景將被後世傳頌。",活著的記憶中掌管「火」的區域。七彩色的閃山雲噴泉和熔岩滿溢的活火山是這裡有名的景觀，訪客還可以在火繩動物園觀察魔物們原生態的生活方式。
2163027,過去的神子之路,"位於黃金之旅途經的某處。
放眼望去，所見之景將被後世傳頌。",記錄著米拉拉族的歷史和文化的螺旋狀道路。外牆上羅列著表情各異的面具，體現出人們在面對神子時露出的敬畏、崇敬、喜悅之情。他們的祖先是從何而來呢？
