2141,在「最終幻想XIV」文件夾下檢測到了角色資料。<hex:02100103>請選擇要導入的角色。,,
2142,資料,,
2143,儲存編號,,
2144,部族/性別,,
2145,,,
2146,沒有找到已保存的角色資料。,,
2147,所選資料為<hex:020703E80203><hex:022002DF03>/<hex:022002DE03>/<hex:022002DC03> <hex:022002DB03>:<hex:022402DA03>保存在資料欄<hex:022003E80303>的<hex:020929E805FF12><hex:02280BFF06>Tribe<hex:E8040103>男<hex:FF12><hex:02280BFF06>Tribe<hex:E8040203>女<hex:03>。讀取該資料需要安裝«<hex:02280FFF0A>ExVersion<hex:E8060103>»。,,
2148,,,
2149,,,
2150,CHARACTER DATA EXPORT,,
2151,請選擇保存資料的位置,,
2152,資料,,
2153,儲存編號,,
2154,部族/性別,,
2155,,,
2156,,,
2157,,,
2158,,,
2159,,,
2160,將<hex:020929E803FF12><hex:02280BFF06>Tribe<hex:E8020103>男<hex:FF12><hex:02280BFF06>Tribe<hex:E8020203>女<hex:03>的形象存到臨時資料欄<hex:022003E80403>中。,,
2161,備註,,
2162,保存,,
2163,取消,,
2164,讀取在<hex:020703E80203><hex:022002DF03>/<hex:022002DE03>/<hex:022002DC03> <hex:022002DB03>:<hex:022402DA03>保存的<hex:022003E80303>號<hex:020929E805FF12><hex:02280BFF06>Tribe<hex:E8040103>男<hex:FF12><hex:02280BFF06>Tribe<hex:E8040203>女<hex:03>角色形象。,,
2165,確定,,
2166,取消,,
2167,讀取1.0版本<hex:022903EA0203>伺服器中<hex:022903EA0303>的角色形象：<hex:02092FE805FF15><hex:02280BFF06>Tribe<hex:E8040103>男性<hex:FF15><hex:02280BFF06>Tribe<hex:E8040203>女性<hex:03>。,,
2168,讀取1.0版本臨時存檔<hex:022003E80303>中的角色形象：<hex:02092FE805FF15><hex:02280BFF06>Tribe<hex:E8040103>男性<hex:FF15><hex:02280BFF06>Tribe<hex:E8040203>女性<hex:03>。,,
2169,確定要覆蓋掉<hex:020703E80203><hex:022002DF03>/<hex:022002DE03>/<hex:022002DC03> <hex:022002DB03>:<hex:022402DA03>保存在資料欄<hex:022003E80303>的<hex:020929E805FF12><hex:02280BFF06>Tribe<hex:E8040103>男<hex:FF12><hex:02280BFF06>Tribe<hex:E8040203>女<hex:03>嗎？,,
2170,（1.0版）,,
2171,（β版）,,
2172,（基準測試）,,
2173,<hex:020703E80203><hex:022002DF03>/<hex:022002DE03>/<hex:022002DC03>保存,,
2174,臨時資料欄<hex:022003E80203>,,
2175,<hex:020929E803FF12><hex:02280BFF06>Tribe<hex:E8020103>男<hex:FF12><hex:02280BFF06>Tribe<hex:E8020203>女<hex:03>,,
2176,要保存目前的形象嗎？<hex:02100103>今後建立新角色時，可以讀取已保存的角色形象，快速完成角色的建立。,,
2177,是,,
2178,否,,
2179,無法讀取已有的形象資料，文件格式錯誤或文件已損壞。,,
2180,確定,,
2181,要讀取已保存的形象嗎？<hex:02100103>當前編輯中的形象將會消失。,,
2182,是,,
2183,否,,
2184,保存完畢。,,
2185,保存失敗。,,
2186,確定,,
2187,保存建立完畢的形象嗎？保存後的形象可以在建立角色選單中查看，同時在«最終幻想14»正式版遊戲中也可以繼承已保存的形象。,,
2188,不相容資料,,
2189,要覆蓋資料嗎？<hex:02100103><hex:020703E80203><hex:022002DF03>/<hex:022002DE03>/<hex:022002DC03> <hex:022002DB03>:<hex:022402DA03>保存在資料欄<hex:022003E80303>的形象與當前版本不相容。,,
2190,MOVIES,,
2191,A REALM REBORN DEMO,,
2192,HEAVENSWARD DEMO,,
2193,STORMBLOOD DEMO,,
2194,,,
2195,,,
2196,,,
2197,,,
2198,,,
2199,,,
2200,,,
